dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
279	5	speaker_2	What's the weight limit?	inquires about weight limit	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
279	6	speaker_1	20kg.	provides weight limit information	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
279	7	speaker_1	Yours is not overweight.	informs that baggage is not overweight	Provide counsel	Personal resource goals	ask about other	GOAL_ACHIEVED		
279	8	speaker_2	Thank you.	expresses gratitude	Share activity	Conversation management goals	ask about other	GOAL_ACHIEVED		
280	0	speaker_1	What time is our connecting flight?	wants to know the time of their connecting flight	Obtain material resources (flight information)	Personal resource goals	Q&A about travel	GOAL_DETECTED		
280	1	speaker_2	Let me check.	agrees to find out the time	None	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	2	speaker_2	Oh, oh!	surprised or worried about the time	None	Affect management goals	Q&A about travel	GOAL_IN_PROGRESS		
280	3	speaker_1	Wow, that's cutting it close!	expresses surprise at the close timing of the connecting flight	None	Affect management goals	Q&A about travel	GOAL_IN_PROGRESS		
280	4	speaker_1	That means we only have 25 minutes to make the connection!	realizes they have limited time to make the connection	Obtain material resources (flight information)	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	5	speaker_1	What gate is it at?	wants to know the gate number of their connecting flight	Obtain material resources (flight information)	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	6	speaker_2	It’s at... gate 14.	provides the gate number of the connecting flight	Obtain material resources (flight information)	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	7	speaker_1	Oh, great!	sarcastic comment about the far location of the gate	None	Affect management goals	Q&A about travel	GOAL_IN_PROGRESS		
280	8	speaker_1	That’s at the other end of the terminal!	expresses frustration about the location of the gate	Obtain material resources (flight information)	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	9	speaker_2	OK, so here’s the plan ; When we land, run to gate 14!	comes up with a plan to make the connection	Share activity (make the connecting flight)	Personal resource goals	Q&A about travel	GOAL_IN_PROGRESS		
280	10	speaker_1	I’m be right behind ya!	agrees with the plan.	Share activity (make the connecting flight)	Personal resource goals	Q&A about travel	GOAL_ACHIEVED		
281	0	speaker_1	I need to get my high speed internet installed.	wants to get high speed internet installed	Obtain permission	Personal resource goals	Q&A about other	GOAL_DETECTED		
281	1	speaker_2	You'll need to make an appointment.	informs the requirement to make an appointment	Change orientation	Conversation management goals	Q&A about other	GOAL_IN_PROGRESS		
281	2	speaker_1	Could I do that right now, please?	wants to make an appointment right now	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	3	speaker_2	What day would you like us to do the installation?	wants to know the preferred day for installation	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	4	speaker_1	Is Friday good?	asks if Friday is a good day for installation	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	5	speaker_2	We're only available at 3	informs the availability on Friday	Change orientation	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	6	speaker_1	You can't come any earlier than that?	inquires about earlier availability	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	7	speaker_2	I'm sorry.	apologizes	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
281	8	speaker_2	That's the only available time.	informs the only available time on Friday	Change orientation	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	9	speaker_1	Are you available this Saturday?	inquires about availability on Saturday	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	10	speaker_2	Yes.	confirms availability on Saturday	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	11	speaker_2	Anytime on Saturday will be fine.	informs that any time on Saturday is good	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	12	speaker_1	How does 11	inquires about availability at 11 on Saturday	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	13	speaker_2	We can do it.	confirms availability at 11 on Saturday	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
281	14	speaker_2	See you then.	confirms the appointment at 11 on Saturday	Change orientation	Relational resource goals	Q&A about other	GOAL_ACHIEVED		
282	0	speaker_1	It's such a nice day.	makes small talk	None	Affect management goals	greeting, weather notification	GOAL_DETECTED		
282	1	speaker_2	Yes, it is.	agreement	None	Affect management goals	weather notification	GOAL_IN_PROGRESS		
282	2	speaker_1	It looks like it may rain soon.	makes a statement	None	Affect management goals	weather notification	GOAL_IN_PROGRESS		
282	3	speaker_2	Yes, and I hope that it does.	agreement and hope	None	Affect management goals	weather notification	GOAL_IN_PROGRESS		
282	4	speaker_1	Why is that?	wants to know reason	Obtain information	Relational resource goals	weather notification	GOAL_IN_PROGRESS	Q&A about weather	GOAL_DETECTED
282	5	speaker_2	I really love how rain clears the air.	explains reason	Provide counsel	Affect management goals	Q&A about weather	GOAL_IN_PROGRESS		
282	6	speaker_1	Me too.	agreement	None	Affect management goals	Q&A about weather	GOAL_IN_PROGRESS		
282	7	speaker_1	It always smells so fresh after it rains.	makes a statement	Provide counsel	Affect management goals	Q&A about weather	GOAL_IN_PROGRESS		
282	8	speaker_2	Yes, but I love the night air after it rains.	explains preference	Provide counsel	Affect management goals	Q&A about weather	GOAL_IN_PROGRESS		
282	9	speaker_1	Really?	surprised	Obtain information	Relational resource goals	Q&A about weather	GOAL_IN_PROGRESS		
282	10	speaker_1	Why is that?	wants to know reason	Obtain information	Relational resource goals	Q&A about weather	GOAL_IN_PROGRESS		
282	11	speaker_2	Because you can see the stars perfectly.	explains reason	Provide counsel	Affect management goals	Q&A about weather	GOAL_ACHIEVED		
282	12	speaker_1	I really hope it rains today.	hope	None	Affect management goals	Q&A about weather	GOAL_NOT_ACHIEVED		
282	13	speaker_2	Yeah, me too.	agreement	None	Affect management goals	Q&A about weather	GOAL_NOT_ACHIEVED		
283	0	speaker_1	Can we have a table for three, please?	wants to reserve a table for 3 people	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
283	1	speaker_2	Sorry, all the tables for three are reserved.	informs that tables for 3 are not available	None	Personal resource goals	ask about other	GOAL_NOT_ACHIEVED		
283	2	speaker_1	Do you have a table for four, please?	asks for a table for 4 people	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
283	3	speaker_2	Yes, smoking or non-smoking?	asks for preference of table type	Obtain permission	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
283	4	speaker_1	We'd like a non-smoking table, please.	requests a non-smoking table	Obtain permission	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
283	5	speaker_2	Come with me, please.	invites to follow to the table.	Obtain permission	Personal resource goals	ask about other	GOAL_ACHIEVED		
284	0	speaker_1	I'm a little rushed.	wants to find a quicker way to get somewhere	None	Personal resource goals	other	GOAL_DETECTED		
284	1	speaker_1	Is there any quicker way to get there?	inquires about quicker ways to get there	Gain assistance	Personal resource goals	ask about other	GOAL_DETECTED		
284	2	speaker_2	Yeah, of course.	agreement	Obtain permission	None	Q&A about other	GOAL_IN_PROGRESS		
284	3	speaker_2	You can take a taxi.	gives a suggestion	Give advice	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
284	4	speaker_1	How much will that run me?	inquires about the cost	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
284	5	speaker_2	It depends on traffic and distance, but it is reasonable.	gives a general answer	Provide counsel	None	Q&A about other	GOAL_IN_PROGRESS		
284	6	speaker_1	Do the drivers speak English?	inquires about language proficiency of drivers	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
284	7	speaker_2	Some are better than others.	gives a general answer	Provide counsel	None	Q&A about other	GOAL_IN_PROGRESS		
284	8	speaker_2	But, you shouldn't have a problem.	reassurance	Provide counsel	None	Q&A about other	GOAL_ACHIEVED		
284	9	speaker_1	Are they safe?	inquires about safety	Gain assistance	Personal resource goals	Q&A about other	GOAL_DETECTED		
284	10	speaker_2	For the most part, yes.	gives a general answer	Provide counsel	None	Q&A about other	GOAL_IN_PROGRESS		
284	11	speaker_2	If you don't feel comfortable with it, then it is best not to take one at night.	gives advice.	Provide counsel	Affect management goals	Q&A about other	GOAL_ACHIEVED		
285	0	speaker_1	Hey Jimmy.	greeting	None	Relational resource goals	greeting	GOAL_DETECTED		
285	1	speaker_1	Let's go workout later today.	wants to work out with Jimmy	Share activity	Personal resource goals	other	GOAL_IN_PROGRESS		
285	2	speaker_2	Sure.	agreement	Obtain permission	Affect management goals	other	GOAL_IN_PROGRESS		
285	3	speaker_2	What time do you want to go?	wants to know the time	Gain assistance	Personal resource goals	other	GOAL_IN_PROGRESS		
285	4	speaker_1	How about at 3:30?	proposes a time	Share activity	Personal resource goals	other	GOAL_IN_PROGRESS		
285	5	speaker_2	That sounds good.	agreement	Obtain permission	Affect management goals	other	GOAL_ACHIEVED		
285	6	speaker_2	Today we work on Legs and forearm.	reminds of today's workout plan	Share activity	Personal resource goals	other	GOAL_DETECTED		
285	7	speaker_1	Hey.	greeting	None	Relational resource goals	greeting	GOAL_DETECTED		
285	8	speaker_1	I just played basketball earlier, so my legs are a little sore.	explains a change in workout plan	None	Personal resource goals	other	GOAL_IN_PROGRESS		
285	9	speaker_1	Let's work out on arms and stomach today.	proposes a new workout plan	Change activity	Personal resource goals	other	GOAL_IN_PROGRESS		
285	10	speaker_2	I'm on a weekly schedule.	explains the reason for sticking to the plan	None	Personal resource goals	other	GOAL_IN_PROGRESS		
285	11	speaker_2	You're messing everything up.	expresses frustration	None	Affect management goals	other	GOAL_IN_PROGRESS		
285	12	speaker_1	C'mon.	trying to convince	None	Affect management goals	other	GOAL_IN_PROGRESS		
285	13	speaker_1	We're only switching two days.	explains the change	Change activity	Personal resource goals	other	GOAL_IN_PROGRESS		
285	14	speaker_1	You can do legs on Friday.	suggests a solution	Provide counsel	Personal resource goals	other	GOAL_IN_PROGRESS		
285	15	speaker_2	Alright.	agreement	Obtain permission	Affect management goals	other	GOAL_ACHIEVED		
285	16	speaker_2	I'll meet you at the gym at 3:30 then.	confirms the meeting time	Share activity	Personal resource goals	other	GOAL_ACHIEVED		
286	0	speaker_1	I have some great news!	wants to share good news	None	Affect management goals	other	GOAL_DETECTED		
286	1	speaker_1	I was able to switch to the night shift!	shares the good news	Change orientation	Personal resource goals	other	GOAL_IN_PROGRESS		
286	2	speaker_2	I knew everything would work out for you!	expresses happiness and support	None	Affect management goals	other	GOAL_IN_PROGRESS		
286	3	speaker_1	I got to meet the night Anger today too.	shares more details	Share activity	Relational resource goals	other	GOAL_IN_PROGRESS		
286	4	speaker_1	We got along right from the start.	expresses happiness	Change relationship	Relational resource goals	other	GOAL_IN_PROGRESS		
286	5	speaker_2	Wonderful!	expresses happiness	None	Affect management goals	other	GOAL_IN_PROGRESS		
286	6	speaker_2	Do you already have your work schedule?	wants to know more details	Gain assistance	Personal resource goals	other	GOAL_IN_PROGRESS	ask about other	GOAL_DETECTED
286	7	speaker_1	Not yet, I pick it up tomorrow.	shares more details	None	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
286	8	speaker_2	Do you know what you will be doing yet?	wants to know more details	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
286	9	speaker_1	Yes, I'll be managing the guys on the dock.	shares more details	Change orientation	Personal resource goals	ask about other	GOAL_ACHIEVED		
286	10	speaker_2	You're so good with people.	compliments speaker_1	None	Affect management goals	other	GOAL_DETECTED		
286	11	speaker_2	I think they will like you!	predicts a positive outcome	None	Affect management goals	other	GOAL_IN_PROGRESS		
